geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status
GTM_010214,12-16-2801-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.898442,-92.032906,official_emis,exact,open
GTM_010215,12-16-2802-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.844308,-92.07431,official_emis,exact,open
GTM_010216,12-16-2942-45,GTM,IEBC DE ENSEÑANZA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010217,12-16-3920-45,GTM,IEBC INSTITUTO DE EDUCACION BASICA POR COOPERATIVA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.881972,-92.041857,official_emis,exact,open
GTM_010218,12-16-4114-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010219,12-16-4841-45,GTM,INSTITUTO BASICO POR COOPERATIVA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.848955,-92.047821,official_emis,exact,open
GTM_010220,12-16-4842-45,GTM,INSTITUTO BASICO POR COOPERATIVA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010221,12-16-4843-45,GTM,IEBC,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010222,12-16-5293-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Catarina,,rural,,,14.846853,-92.070046,admin_centroid,approximate,open
GTM_010223,12-17-0003-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Pajapita,,rural,,,14.784044,-92.069558,official_emis,exact,open
GTM_010224,12-17-0004-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Ayutla,,rural,,,14.694843,-92.130288,official_emis,exact,open
GTM_010225,12-17-0005-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Ayutla,,rural,,,14.773374,-92.093974,official_emis,exact,open
GTM_010226,12-17-0006-45,GTM,INEB,,2,Basico,public,Guatemala,San Marcos,Ayutla,,rural,,,14.728472,-92.130249,admin_centroid,approximate,open
GTM_010227,12-17-0007-45,GTM,INEB,,2,Basico,public,Guatemala,San Marcos,Ayutla,,rural,,,14.728472,-92.130249,admin_centroid,approximate,open
GTM_010228,12-17-0008-45,GTM,INEB DE TELESECUNDARIA,,2,Basico,public,Guatemala,San Marcos,Ayutla,,rural,,,14.728472,-92.130249,admin_centroid,approximate,open
GTM_010229,12-17-0009-46,GTM,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,,3,Diversificado,public,Guatemala,San Marcos,Ayutla,,urban,,,14.728472,-92.130249,admin_centroid,approximate,open
GTM_010230,12-17-0010-46,GTM,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,,3,Diversificado,public,Guatemala,San Marcos,Ayutla,,rural,,,14.728472,-92.130249,admin_centroid,approximate,open
GTM_010231,12-17-0013-46,GTM,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,,3,Diversificado,public,Guatemala,San Marcos,Ayutla,,urban,,,14.728472,-92.130249,admin_centroid,approximate,open
GTM_010232,12-17-0015-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Ayutla,,rural,,,14.728472,-92.130249,admin_centroid,approximate,open
